id,subject,unit,topic,difficulty,question_type,type,question,options,correct_answer,explanation,starter_code,test_cases
phy110-u4-2,PHY110,4,Planck Law,hard,MCQ,mcq,Max Planck explained blackbody radiation by assuming that energy is ___.,"[""Quantized (packets of h\u03bd)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,This marked the birth of Quantum Theory (1900). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-3,PHY110,4,De-Broglie Hypothesis,medium,MCQ,mcq,The wavelength associated with a particle of mass 'm' and velocity 'v' is?,"[""\u03bb = h / mv"", ""\u03bb = mv / h"", ""\u03bb = h * mv"", ""\u03bb = h\u00b2 / mv""]",0,Matter waves hypothesis: Particles behave as waves. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-4,PHY110,4,Wave-Particle Duality,easy,MCQ,mcq,Matter waves exist only when the particle is?,"[""In motion"", ""At rest"", ""Charged"", ""In a vacuum""]",0,"λ = h/(mv). If v=0, λ is undefined/infinite. Understanding this concept is essential for mastering engineering physics.",,
phy110-u4-5,PHY110,4,Phase and Group Velocity,hard,MCQ,mcq,The velocity of the individual wave in a wave packet is called?,"[""Phase velocity (vp)"", ""Group velocity (vg)"", ""Light velocity"", ""Sound velocity""]",0,vp = ω / k. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-6,PHY110,4,Group Velocity,hard,MCQ,mcq,The velocity with which a wave packet (representing a particle) moves is?,"[""Group velocity (vg)"", ""Phase velocity (vp)"", ""Terminal velocity"", ""Escape velocity""]",0,vg = dω / dk. It represents the particle's physical velocity. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-7,PHY110,4,Uncertainty Principle,medium,MCQ,mcq,Heisenberg's Uncertainty Principle states that Δx * Δpx ≥ ___.,"[""h / 4\u03c0 (or \u0127/2)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,It's impossible to measure position and momentum simultaneously with perfect accuracy.,,
phy110-u4-8,PHY110,4,Uncertainty Principle,medium,MCQ,mcq,The uncertainty relation for Energy and Time is?,"[""\u0394E * \u0394t \u2265 \u0127/2"", ""\u0394E * \u0394t = 0"", ""\u0394E / \u0394t = \u0127"", ""\u0394E * \u0394t = \u0127\u00b2""]",0,Short-lived states have large energy uncertainties (broadening of spectral lines).,,
phy110-u4-9,PHY110,4,Wave Function,medium,MCQ,mcq,The mathematical function (ψ) describing the state of a quantum system is?,"[""Wave function"", ""Probability function"", ""Static function"", ""Scalar field""]",0,Contains all information about the system. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-10,PHY110,4,Born Interpretation,hard,MCQ,mcq,"According to Max Born, |ψ|² represents the ___.","[""Probability density"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,The likelihood of finding a particle in a given region. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-11,PHY110,4,Normalization,hard,MCQ,mcq,The integral of |ψ|² over all space must be equal to ___.,"[""1 (Probability must be 100%)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Normalization condition for a physical wave function. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-12,PHY110,4,Schrodinger Equation,hard,MCQ,mcq,The time-independent Schrodinger equation for a free particle is?,"[""\u2207\u00b2\u03c8 + (2mE/\u0127\u00b2)\u03c8 = 0"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Derived by considering total energy = Kinetic energy (Potential V=0). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-13,PHY110,4,Operators,hard,MCQ,mcq,The Quantum mechanical operator for momentum is?,"[""-i\u0127 \u2207"", ""d/dt"", ""Energy"", ""Position""]",0,p-operator acts on ψ to give momentum information. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-14,PHY110,4,Operators,hard,MCQ,mcq,The Hamiltonian operator (H) represents the total ___.,"[""Energy"", ""Momentum"", ""Torque"", ""Mass""]",0,H = T + V (Kinetic + Potential energy). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-15,PHY110,4,Particle in a Box,hard,MCQ,mcq,"For a particle in a 1D box of length L, energy levels are ___.","[""Quantized (En \u221d n\u00b2)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,En = (n²h²) / (8mL²). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-16,PHY110,4,Zero Point Energy,hard,MCQ,mcq,"In a 1D box, the lowest energy state (n=1) has energy?","[""Non-zero (En=1)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,A quantum particle can never be 'completely' at rest in a box. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-17,PHY110,4,Wave-Function Properties,medium,MCQ,mcq,A valid wave function must be ___.,"[""Single-valued, continuous, and finite"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Physical constraints for mathematical solutions of Schrodinger's equation. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-18,PHY110,4,De-Broglie,medium,MCQ,mcq,Non-relativistic kinetic energy K and de-Broglie wavelength are related by λ = ?,"[""h / \u221a(2mK)"", ""h / K"", ""K / h"", ""h * \u221a(2mK)""]",0,"As energy increases, wavelength decreases. Understanding this concept is essential for mastering engineering physics.",,
phy110-u4-19,PHY110,4,Schrodinger Time Dependent,hard,MCQ,mcq,The factor representing 'Time Evolution' in Schrodinger's equation is ___.,"[""i\u0127 (\u2202\u03c8/\u2202t)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Relates change in wave function to energy. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-20,PHY110,4,Eigenvalues,hard,MCQ,mcq,"In Hψ = Eψ, E is called the ___.","[""Eigenvalue of Energy"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Represents the observable value of energy for the state ψ. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-21,PHY110,4,Planck,easy,MCQ,mcq,Planck's constant (h) value is approximately ___.,"[""6.63e-34 J\u00b7s"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Fundamental constant of quantization. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-22,PHY110,4,Photon,easy,MCQ,mcq,Energy of a photon E = ___.,"[""h\u03bd"", ""mc\u00b2"", ""1/2 mv\u00b2"", ""h\u03bd\u00b2""]",0,ν is the frequency of radiation. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-23,PHY110,4,Wien Law,medium,MCQ,mcq,Wien's displacement law relates peak wavelength and ___.,"[""Temperature (\u03bb_max * T = constant)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Hotter objects look bluer. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-24,PHY110,4,De-Broglie,hard,MCQ,mcq,λ of an electron accelerated through V volts is ___.,"[""12.27 / \u221aV \u00c5"", ""V / 12.27 \u00c5"", ""1.23 \u00c5"", ""h / (2mV) \u00c5""]",0,Practical formula for electron microscopy. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-25,PHY110,4,Matter Waves,medium,MCQ,mcq,Matter waves are ___.,"[""Probability waves"", ""Electromagnetic waves"", ""Mechanical waves"", ""Transverse waves""]",0,They represent the likelihood of particle properties. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-26,PHY110,4,Davisson-Germer,hard,MCQ,mcq,The experiment confirming matter waves was ___.,"[""Davisson-Germer Experiment"", ""Michelson-Morley"", ""Stern-Gerlach"", ""Young's Double Slit Experiment""]",0,Observed electron diffraction in crystals. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-27,PHY110,4,Heisenberg,easy,MCQ,mcq,"If position is known exactly (Δx=0), uncertainty in momentum is ___.","[""Infinite"", ""Zero"", ""h"", ""Constant""]",0,Product must be at least ħ/2. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-28,PHY110,4,Wave function ψ,medium,MCQ,mcq,ψ itself has ___ physical meaning.,"[""No direct"", ""Direct"", ""Only mass"", ""Direct probability of position""]",0,ψ is usually a complex number; only |ψ|² is observable. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-29,PHY110,4,Probability,medium,MCQ,mcq,"If ψ is normalized, ∫|ψ|² dτ = 1. What if it is 0?","[""The particle does not exist"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Probability must sum to 1 for existence. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-30,PHY110,4,Box,hard,MCQ,mcq,Wave functions for a 1D box are ___.,"[""Sine functions (sin n\u03c0x/L)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,"Must vanish at walls (x=0, x=L). Understanding this concept is essential for mastering engineering physics.",,
phy110-u4-31,PHY110,4,Box,hard,MCQ,mcq,Number of nodes in the nth state of a 1D box (excluding walls)?,"[""n - 1"", ""n"", ""n + 1"", ""0""]",0,State n=1 has 0 nodes; n=2 has 1 node. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-32,PHY110,4,Quantum Mechanics,easy,MCQ,mcq,Quantum mechanics works best at ___ scales.,"[""Microscopic (Atomic)"", ""Macroscopic (Planets)"", ""Galactic"", ""Human""]",0,Wave effects are noticeable only when h isn't negligible. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-33,PHY110,4,Blackbody,medium,MCQ,mcq,Ultraviolet catastrophe was a failure of ___ physics.,"[""Classical"", ""Quantum"", ""Relativity"", ""Relativistic""]",0,Rayleigh-Jeans law predicted infinite energy at short wavelengths. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-34,PHY110,4,Stefan Law,medium,MCQ,mcq,Total energy radiated by blackbody E ∝ ___.,"[""T^4"", ""T"", ""T\u00b2"", ""1/T""]",0,Stefan-Boltzmann law. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-35,PHY110,4,Wave Packet,hard,MCQ,mcq,A particle is localized by ___ waves of various frequencies.,"[""Superimposing"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Forms a 'wave packet'. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-36,PHY110,4,Phase Velocity,hard,MCQ,mcq,"For a relativistic particle, vp is ___ speed of light c.","[""Greater than"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Indicates vp doesn't carry physical information directly. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-37,PHY110,4,Group Velocity,hard,MCQ,mcq,"For any particle, vg is ___ speed of light c.","[""Less than (or equal to)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Consistent with Relativity. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-38,PHY110,4,Schrodinger,medium,MCQ,mcq,Energy in time-independent Eq is ___ energy.,"[""Total"", ""Kinetic"", ""Potential"", ""Internal""]",0,E = K + V. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-39,PHY110,4,Tunnelling,hard,MCQ,mcq,A particle crossing a potential barrier higher than its energy is ___.,"[""Quantum Tunnelling"", ""Jumping"", ""Leaking"", ""Classical reflection""]",0,Possible due to wave-like tail of ψ inside barrier. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-40,PHY110,4,Expectation Value,hard,MCQ,mcq,Average value of an observable in QM is its ___.,"[""Expectation Value"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Weighted average using ψ and operator. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-41,PHY110,4,Compton Effect,hard,MCQ,mcq,Confirm's light's particle-like behavior through ___.,"[""X-ray scattering by electrons"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Frequency shift of scattered photons. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-42,PHY110,4,Photon,easy,MCQ,mcq,Rest mass of a photon is ___.,"[""Zero"", ""1"", ""9.1e-31 kg"", ""Infinite""]",0,Photons always travel at 'c' and have zero rest mass. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-43,PHY110,4,Linearity,hard,MCQ,mcq,Schrodinger equation is a ___ equation.,"[""Linear differential"", ""Quadratic"", ""Non-linear"", ""Transcendental equation""]",0,Allows Superposition (ψ1 + ψ2 is also a solution). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-44,PHY110,4,Quantum numbers,medium,MCQ,mcq,"In 1D box, 'n' can take values ___.","[""1, 2, 3..."", ""0, 1, 2..."", ""Any real number"", ""Negative""]",0,n=0 would mean no particle in the box. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-45,PHY110,4,Normalization,medium,MCQ,mcq,Dimension of 1D wave function ψ?,"[""L^(-1/2)"", ""L"", ""L\u00b2"", ""The result always equals the complex conjugate of the input""]",0,∫|ψ|² dx = 1 implies dimensions. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-46,PHY110,4,Schrodinger,hard,MCQ,mcq,Stationary states correspond to ___ solutions.,"[""Time-independent"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Probability density doesn't change with time. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-47,PHY110,4,Quantum Mechanics,medium,MCQ,mcq,Planck's constant ħ (h-bar) = ___.,"[""h / 2\u03c0"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Reduced Planck constant. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-48,PHY110,4,Momentum,easy,MCQ,mcq,Momentum of a photon p = ___.,"[""h / \u03bb"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Relates wave and particle properties. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-49,PHY110,4,Electron,medium,MCQ,mcq,Why don't we see wave properties for a flying ball?,"[""h is too small relative to mass"", ""Mass is too small"", ""Ball is not charged"", ""Ball moves too slowly for wave effects""]",0,Wavelength λ = h/mv is extremely small. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-50,PHY110,4,Blackbody,medium,MCQ,mcq,Raleigh-Jeans result was close for ___ wavelengths.,"[""Long"", ""Short"", ""Green"", ""The result always equals the complex conjugate of the input""]",0,Matches classical limit. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-51,PHY110,4,Wien Approximation,hard,MCQ,mcq,Wien's law worked well for ___ wavelengths.,"[""Short"", ""Long"", ""All"", ""The result always equals the complex conjugate of the input""]",0,Failed to explain the infrared side. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-52,PHY110,4,Work Function,easy,MCQ,mcq,Minimum energy to remove electron from metal?,"[""Work Function"", ""Ionization"", ""Binding"", ""Ionization energy""]",0,Photoelectric threshold. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-53,PHY110,4,Threshold Frequency,medium,MCQ,mcq,Frequency below which no photoelectrons are emitted?,"[""Threshold Frequency"", ""Resonance frequency"", ""Plasma frequency"", ""The result always equals the complex conjugate of the input""]",0,Characteristic of the metal. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-54,PHY110,4,Compton Shift,hard,MCQ,mcq,Δλ = (h/m0c) (1 - cos θ). Shift is max for ___.,"[""\u03b8 = 180\u00b0"", ""\u03b8 = 90\u00b0"", ""\u03b8 = 0\u00b0"", ""The result always equals the complex conjugate of the input""]",0,Backscattering causes max momentum transfer. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-55,PHY110,4,De-Broglie,medium,MCQ,mcq,λ for thermal neutron at T Kelvin?,"[""h / \u221a(3mkT)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Average energy is 3/2 kT. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-56,PHY110,4,Uncertainty,medium,MCQ,mcq,Can we find an electron inside a nucleus (~10^-15m)?,"[""No (leads to kinetic energy > nuclear binding)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Calculated via Uncertainty Principle. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-57,PHY110,4,Potential,hard,MCQ,mcq,"If V(x) = infinite outside [0,L], it's a ___.","[""Infinite square well (1D box)"", ""Harmonic oscillator"", ""Free space"", ""The result always equals the complex conjugate of the input""]",0,Particle is strictly confined. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-58,PHY110,4,Probability,medium,MCQ,mcq,Where is probability max for n=1 in a 1D box?,"[""In the middle (x = L/2)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,sin²(π/2) = 1 (Max). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-59,PHY110,4,Probability,medium,MCQ,mcq,Where is probability min for n=2 in a 1D box (besides walls)?,"[""In the middle (x = L/2)"", ""At L/4"", ""At 3L/4"", ""The result always equals the complex conjugate of the input""]",0,The node is at center for n=2. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-60,PHY110,4,Orthogonality,hard,MCQ,mcq,Overlapping integral of two different eigenstates is ___.,"[""0"", ""1"", ""Infinite"", ""The result always equals the complex conjugate of the input""]",0,States are orthogonal. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-61,PHY110,4,Wave function,medium,MCQ,mcq,Operator for Kinetic Energy?,"[""-\u0127\u00b2/2m * \u2207\u00b2"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,p²/2m substituted with momentum operator. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-62,PHY110,4,Relativity,hard,MCQ,mcq,Schrodinger equation is ___.,"[""Non-relativistic"", ""Relativistic"", ""The result always equals the complex conjugate of the input"", ""The square root of the result""]",0,Uses E = p²/2m + V. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-63,PHY110,4,Degeneracy,hard,MCQ,mcq,Multiple states having same energy level?,"[""Degeneracy"", ""Symmetry"", ""Quantization"", ""The result always equals the complex conjugate of the input""]",0,Does not occur in 1D box but common in 3D. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-64,PHY110,4,Blackbody,easy,MCQ,mcq,"As T increases, peak radiation shifts to ___.","[""Shorter wavelength (Bluer)"", ""Longer"", ""Redder"", ""Longer wavelength (Redder)""]",0,Wien's Law. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-65,PHY110,4,Stefan constant,medium,MCQ,mcq,Units of Stefan-Boltzmann constant σ?,"[""W m^-2 K^-4"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Energy flux per unit temperature. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-66,PHY110,4,Planck,hard,MCQ,mcq,Planck's radiation law reduces to Rayleigh-Jeans at ___.,"[""Low frequencies (h\u03bd << kT)"", ""High frequencies"", ""Zero temp"", ""The result always equals the complex conjugate of the input""]",0,Matches classical physics at large scales. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-67,PHY110,4,Planck,hard,MCQ,mcq,Planck's radiation law reduces to Wien's law at ___.,"[""High frequencies (h\u03bd >> kT)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,In the ultraviolet region. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-68,PHY110,4,Photon,medium,MCQ,mcq,Can photons be accelerated by electric fields?,"[""No (Uncharged)"", ""Yes"", ""Only in vacuum"", ""Yes, photons carry charge""]",0,Fields affect charged particles; light is neutral. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-69,PHY110,4,Mass,hard,MCQ,mcq,Relativistic mass change formula?,"[""m = m0 / \u221a(1 - v\u00b2/c\u00b2)"", ""m = m0 * v/c"", ""m = m0"", ""The result always equals the complex conjugate of the input""]",0,Mass increases with speed. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-70,PHY110,4,Phase Velocity,hard,MCQ,mcq,For a wave group vp * vg = ___ (for free particles).,"[""c\u00b2 (Relativistic) or v\u00b2/2 (Non-rel)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Fundamental relation. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-71,PHY110,4,Phase Velocity,hard,MCQ,mcq,Dimension of k (wave number)?,"[""L^-1"", ""L"", ""T"", ""The result always equals the complex conjugate of the input""]",0,2π / λ. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-72,PHY110,4,Frequency,easy,MCQ,mcq,ω = ___.,"[""2\u03c0\u03bd"", ""\u03bd / 2\u03c0"", ""1/\u03bd"", ""The result always equals the complex conjugate of the input""]",0,Angular frequency. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-73,PHY110,4,Uncertainty,medium,MCQ,mcq,"If Δp is zero, then Δx is ___.","[""Infinite"", ""Zero"", ""h"", ""h / (2\u03c0)""]",0,A particle with exact momentum is spread over all space. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-74,PHY110,4,Normalization,hard,MCQ,mcq,Finding 'A' in ψ(x) = A sin(nπx/L)?,"[""A = \u221a(2/L)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,From ∫|ψ|² dx = 1. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-75,PHY110,4,Tunneling,medium,MCQ,mcq,Used in Scanning Tunneling Microscope (STM)?,"[""Yes"", ""No"", ""Only for magnets"", ""No, it only uses acoustic waves""]",0,Measures current of electrons leaking through gap. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-76,PHY110,4,Box,medium,MCQ,mcq,Does the particle always stay in the box in QM?,"[""Yes (if potential is infinite)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,"At boundary, probability is zero. Understanding this concept is essential for mastering engineering physics.",,
phy110-u4-77,PHY110,4,Quantum,easy,MCQ,mcq,Who won Nobel for explaining Photoelectric effect?,"[""Einstein"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,1921 prize; established light's particle nature. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-78,PHY110,4,History,medium,MCQ,mcq,De-Broglie suggested matter waves in ___.,"[""1924"", ""1800"", ""1950"", ""2000""]",0,Confirmed later by experiments. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-79,PHY110,4,Physics,easy,MCQ,mcq,Subject of PHY110?,"[""Physics"", ""Chemistry"", ""Biology"", ""Math""]",0,Engineering Physics course. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-80,PHY110,4,Final,easy,MCQ,mcq,Quantum mechanics suggests the world is ___ at small scales.,"[""Probabilistic"", ""Deteriministic"", ""Static"", ""Deterministic at all scales""]",0,Uncertainty and wave functions are core. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-81,PHY110,4,Compton,hard,MCQ,mcq,The change in wavelength Δλ depends only on ___.,"[""Scattering angle \u03b8"", ""Incident wavelength"", ""Intensity"", ""Incident intensity""]",0,Δλ = h/m0c (1-cosθ). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-82,PHY110,4,Planck,easy,MCQ,mcq,Planck's constant dimensions?,"[""Energy * Time (Angular Momentum)"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium"", ""Quantum effects are negligible at room temperature for this system""]",0,J·s or kg·m²/s. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-83,PHY110,4,Wave function,easy,MCQ,mcq,ψ is usually a ___ function.,"[""Complex"", ""Real only"", ""Integer"", ""Integer-valued only""]",0,Needs to represent phase and amplitude. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-84,PHY110,4,Box,medium,MCQ,mcq,"En = (n²h²) / (8mL²). If L decreases, En ___.","[""Increases"", ""Decreases"", ""Stays same"", ""Zeroes""]",0,Tightening the box increases energy quantization. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-85,PHY110,4,Box,easy,MCQ,mcq,Energy levels are ___.,"[""Discrete (Quantized)"", ""Continuous"", ""Stable"", ""The result always equals the complex conjugate of the input""]",0,Only specific values allowed. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-86,PHY110,4,Tunneling,hard,MCQ,mcq,"In tunneling, the wave function inside the barrier is ___.","[""Exponentially decaying"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,ψ ~ exp(-κx). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-87,PHY110,4,Uncertainty,easy,MCQ,mcq,Heisenberg's first name?,"[""Werner"", ""Albert"", ""Max"", ""Niels""]",0,Werner Heisenberg. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-88,PHY110,4,Photon,easy,MCQ,mcq,Can photons be reflected?,"[""Yes"", ""No"", ""Only in water"", ""No, photons are always absorbed""]",0,Standard reflection from surfaces. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-89,PHY110,4,Quantization,easy,MCQ,mcq,The word 'Quantum' means ___.,"[""Packet / Discrete amount"", ""Continuous"", ""Wave"", ""The result always equals the complex conjugate of the input""]",0,Smallest indivisible unit. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-90,PHY110,4,Physics,easy,MCQ,mcq,Is light a wave or a particle?,"[""Both (Duality)"", ""The result always equals the complex conjugate of the input"", ""Classical mechanics provides an accurate description at this scale"", ""The field intensity is always uniform throughout the medium""]",0,Core concept of QM. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-91,PHY110,4,Schrodinger,easy,MCQ,mcq,Famous thought experiment involves a ___.,"[""Cat"", ""Dog"", ""Bird"", ""Box""]",0,Schrodinger's Cat (Superposition). Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-92,PHY110,4,Operator,medium,MCQ,mcq,Operator for Total Energy?,"[""Hamiltonian (H)"", ""Momentum"", ""Position"", ""Momentum operator""]",0,Sum of kinetic and potential energy operators. Understanding this concept is essential for mastering engineering physics.,,
phy110-u4-93,PHY110,4,Stationary State,hard,MCQ,mcq,Stationary state because |ψ|² is ___ of time.,"[""Independent"", ""Dependent"", ""Zero"", ""The result always equals the complex conjugate of the input""]",0,Phase factors cancel out. Understanding this concept is essential for mastering engineering physics.,,
